id,title,budget,revenue,runtime,release_year,genres,original_language,popularity,vote_average,vote_count,status,primary_genre,has_budget,has_revenue,roi,log_budget,log_popularity,log_vote_count
192141,No Escape,5000000,54418872,103.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,38.006982,6.7,777,Released,Action,1,1,10.8837744,15.424948670398354,3.6637406557474943,6.656726524178391
29996,Solomon and Sheba,5000000,12200000,139.0,1959.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",en,0.835617,5.4,8,Released,Drama,1,1,2.44,15.424948670398354,0.6073806647726228,2.1972245773362196
351819,Fifty Shades of Black,20000000,21164799,92.0,2016.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",en,14.947588,4.3,331,Released,Romance,1,1,1.05823995,16.811242881518265,2.769307595225035,5.805134968916488
22649,A Farewell to Arms,4,25,89.0,1932.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",en,1.199451,6.2,28,Released,Drama,1,1,6.25,1.6094379124341003,0.7882077837680769,3.367295829986474
11042,The Barbarian Invasions,8000000,3432342,99.0,2003.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",fr,3.03091,6.7,77,Released,Comedy,1,1,0.42904275,15.894952224644102,1.3939921569197649,4.356708826689592
17339,Force 10 from Navarone,5000000,7230000,118.0,1978.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}, {""id"": 53, ""name"": ""Thriller""}]",en,5.348446,6.4,91,Released,Action,1,1,1.446,15.424948670398354,1.8482100585452468,4.5217885770490405
335,Once Upon a Time in the West,5000000,5321508,175.0,1968.0,"[{""id"": 37, ""name"": ""Western""}]",it,49.333137,8.1,1128,Released,Western,1,1,1.0643016,15.424948670398354,3.918663647476955,7.029087564149662
15745,Made,5000000,5476060,94.0,2001.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",en,4.149628,6.3,55,Released,Action,1,1,1.095212,15.424948670398354,1.6389244790570066,4.02535169073515
17431,Moon,5000000,9760104,97.0,2009.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",en,46.114184,7.6,1794,Released,Science Fiction,1,1,1.9520208,15.424948670398354,3.8525741021836826,7.492760300922379
78394,Sea Rex 3D: Journey to a Prehistoric World,5000000,4074023,41.0,2010.0,"[{""id"": 99, ""name"": ""Documentary""}]",en,4.498368,5.9,11,Released,Documentary,1,1,0.8148046,15.424948670398354,1.7044513209334502,2.4849066497880004
10217,The Sweet Hereafter,5000000,3263585,112.0,1997.0,"[{""id"": 18, ""name"": ""Drama""}]",en,7.673124,6.8,103,Released,Drama,1,1,0.652717,15.424948670398354,2.1602290488444353,4.6443908991413725
46332,Of Gods and Men,4000000,41424067,120.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",fr,4.992475,6.5,91,Released,Drama,1,1,10.35601675,15.201805169084134,1.7905045154361814,4.5217885770490405
13996,Bottle Shock,5000000,4040588,110.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,6.174435,6.6,60,Released,Comedy,1,1,0.8081176,15.424948670398354,1.9705240129004844,4.110873864173311
1024,Heavenly Creatures,5000000,3049135,99.0,1994.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",en,8.753409,7.0,294,Released,Drama,1,1,0.609827,15.424948670398354,2.2776168649252173,5.68697535633982
343795,90 Minutes in Heaven,5000000,4842699,121.0,2015.0,"[{""id"": 18, ""name"": ""Drama""}]",en,3.943706,5.4,40,Released,Drama,1,1,0.9685398,15.424948670398354,1.5981152523677984,3.713572066704308
45658,Everything Must Go,5000000,2614773,97.0,2010.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,9.169411,6.0,208,Released,Comedy,1,1,0.5229546,15.424948670398354,2.3193842929457436,5.342334251964811
16148,Zero Effect,5000000,1980338,116.0,1998.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,2.732031,6.0,55,Released,Comedy,1,1,0.3960676,15.424948670398354,1.3169525894886476,4.02535169073515
4553,The Machinist,5000000,8203235,101.0,2004.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",en,35.252056,7.3,1247,Released,Thriller,1,1,1.640647,15.424948670398354,3.5904960969337014,7.129297548929373
245916,Kill the Messenger,5000000,2450846,112.0,2014.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",en,21.343093,6.6,355,Released,Thriller,1,1,0.4901692,15.424948670398354,3.106517235266165,5.87493073085203
27585,Rabbit Hole,5000000,5129058,91.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}]",en,10.095184,6.9,165,Released,Drama,1,1,1.0258116,15.424948670398354,2.406511140293911,5.111987788356544
1415,Party Monster,5000000,742898,98.0,2003.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",en,4.129165,5.9,58,Released,Comedy,1,1,0.1485796,15.424948670398354,1.6349428779033355,4.07753744390572
313922,Green Room,5000000,3220371,95.0,2016.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",en,30.001024,6.7,683,Released,Horror,1,1,0.6440742,15.424948670398354,3.4340202361976577,6.52795791762255
199933,Atlas Shrugged Part III: Who is John Galt?,5000000,846704,99.0,2014.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",en,1.731035,3.9,15,Released,Drama,1,1,0.1693408,15.424948670398354,1.0046806582278276,2.772588722239781
13685,Bottle Rocket,7000000,560069,91.0,1996.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,11.700578,6.8,281,Released,Comedy,1,1,0.0800098571428571,15.76142084987672,2.541647504239938,5.641907070938114
46838,Tucker and Dale vs Evil,5000000,5476793,89.0,2010.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",en,19.940245,7.3,847,Released,Comedy,1,1,1.0953586,15.424948670398354,3.041672905469456,6.742880635791903
298312,The Visit,5000000,98450062,94.0,2015.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,38.94708,6.0,1360,Released,Horror,1,1,19.6900124,15.424948670398354,3.6875555781767746,7.215975002651466
11600,Redacted,5000000,782102,90.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",en,3.792015,6.2,37,Released,Drama,1,1,0.1564204,15.424948670398354,1.5669509910252775,3.6375861597263857
31175,Soul Kitchen,5000000,17872796,99.0,2009.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",de,5.461487,7.1,116,Released,Drama,1,1,3.5745592,15.424948670398354,1.8658594770643475,4.762173934797756
12498,Sling Blade,1000000,24475416,135.0,1996.0,"[{""id"": 18, ""name"": ""Drama""}]",en,14.805264,7.4,231,Released,Drama,1,1,24.475416,13.815511557963774,2.7603430491028957,5.44673737166631
77949,The Awakening,4798235,209696,107.0,2011.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,25.30216,6.3,458,Released,Horror,1,1,0.0437027365270771,15.383758908333446,3.269651065088861,6.129050210060545
1690,Hostel,4800000,80578934,94.0,2005.0,"[{""id"": 27, ""name"": ""Horror""}]",en,38.83192,5.7,887,Released,Horror,1,1,16.787277916666667,15.38412668421143,3.6846686009024356,6.78897174299217
64720,Take Shelter,5000000,3099314,120.0,2011.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",en,19.807295,7.1,471,Released,Thriller,1,1,0.6198628,15.424948670398354,3.035303646372831,6.156978985585555
16337,The Texas Chainsaw Massacre 2,4700000,8025872,101.0,1986.0,"[{""id"": 27, ""name"": ""Horror""}]",en,9.617777,5.9,139,Released,Horror,1,1,1.707632340425532,15.363073279446223,2.36252967186898,4.941642422609304
11577,Pat Garrett & Billy the Kid,4638783,11000000,106.0,1973.0,"[{""id"": 37, ""name"": ""Western""}]",en,4.495256,7.2,65,Released,Western,1,1,2.3713116134123973,15.349962820890848,1.7038851745775039,4.189654742026425
77987,Only God Forgives,4800000,10337387,90.0,2013.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,35.754865,5.6,862,Released,Drama,1,1,2.1536222916666667,15.38412668421143,3.6042705978496414,6.760414691083428
9336,Police Academy,4500000,146198896,96.0,1984.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,15.002502,6.5,602,Released,Comedy,1,1,32.488643555555555,15.319588176962746,2.7727450850144852,6.401917196727186
5689,The Blue Lagoon,4500000,58853106,104.0,1980.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",en,22.585384,5.8,408,Released,Romance,1,1,13.078468,15.319588176962746,3.160627198138556,6.013715156042802
712,Four Weddings and a Funeral,6000000,254700832,117.0,1994.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,29.834065,6.6,632,Released,Comedy,1,1,42.45013866666667,15.607270193858982,3.428620085298454,6.450470422144176
13342,Fast Times at Ridgemont High,4500000,27092880,90.0,1982.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,20.403344,7.0,322,Released,Comedy,1,1,6.02064,15.319588176962746,3.063547171502464,5.777652323222656
10339,Moby Dick,4500000,10400000,116.0,1956.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",en,5.224593,6.9,89,Released,Adventure,1,1,2.311111111111111,15.319588176962746,1.8285080586872016,4.499809670330265
1429,25th Hour,15000000,13060843,135.0,2002.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,30.196039,7.2,629,Released,Crime,1,1,0.8707228666666667,16.52356082573315,3.440291131627747,6.4457198193855785
9303,Bound,4500000,7011317,108.0,1996.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",en,15.359952,6.9,198,Released,Crime,1,1,1.5580704444444444,15.319588176962746,2.794836397184967,5.293304824724492
641,Requiem for a Dream,4500000,7390108,102.0,2000.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,11.573034,7.9,2443,Released,Crime,1,1,1.6422462222222225,15.319588176962746,2.531554361814816,7.8013913202914855
252680,Moms' Night Out,5000000,10429707,98.0,2014.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,10.274542,5.5,121,Released,Comedy,1,1,2.0859414,15.424948670398354,2.422547263721121,4.804021044733257
141,Donnie Darko,6000000,1270522,113.0,2001.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",en,61.210016,7.7,3452,Released,Fantasy,1,1,0.2117536666666666,15.607270193858982,4.130516015720272,8.146998697389993
39800,Life During Wartime,4500000,744816,97.0,2009.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,3.108881,6.3,30,Released,Comedy,1,1,0.1655146666666666,15.319588176962746,1.413150728664183,3.4339872044851463
36419,After.Life,4500000,3606395,104.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,14.570359,5.4,251,Released,Drama,1,1,0.8014211111111111,15.319588176962746,2.7453690427413022,5.529429087511423
510,One Flew Over the Cuckoo's Nest,3000000,108981275,133.0,1975.0,"[{""id"": 18, ""name"": ""Drama""}]",en,127.525581,8.2,2919,Released,Drama,1,1,36.32709166666667,14.914123179965662,4.85612795845265,7.979338895262328
375290,Airlift,4500000,32000000,126.0,2016.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",hi,2.551559,7.3,57,Released,Thriller,1,1,7.111111111111111,15.319588176962746,1.2673866620165979,4.060443010546419
116613,The Sweeney,3730500,6294161,112.0,2012.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",en,6.938854,5.7,109,Released,Action,1,1,1.6872164589197158,15.132053098954252,2.0717689323484048,4.700480365792417
1088,Whale Rider,8000000,41400000,101.0,2003.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",en,12.439495,7.1,111,Released,Drama,1,1,5.175,15.894952224644102,2.598197759984306,4.718498871295094
3040,Night Watch,4200000,32000000,114.0,2004.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",ru,12.540624,6.3,210,Released,Fantasy,1,1,7.619047619047619,15.250595321348806,2.6056943520942997,5.351858133476067
11386,The Crying Game,3705538,62548947,112.0,1992.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,8.839651,6.9,176,Released,Romance,1,1,16.879855772630048,15.12533928521359,2.286420242955501,5.176149732573829
10246,Porky's,4000000,125728258,94.0,1981.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,12.891276,6.1,183,Released,Comedy,1,1,31.4320645,15.201805169084134,2.6312610171977817,5.214935757608986
10331,Night of the Living Dead,114000,30000000,96.0,1968.0,"[{""id"": 27, ""name"": ""Horror""}]",en,25.666029,7.5,580,Released,Horror,1,1,263.1578947368421,11.643962499267984,3.283390433219864,6.364750756851911
153,Lost in Translation,4000000,119723856,102.0,2003.0,"[{""id"": 18, ""name"": ""Drama""}]",en,45.66662,7.3,1895,Released,Drama,1,1,29.930964,15.201805169084134,3.8430291339406946,7.547501682814967
703,Annie Hall,4000000,38251425,93.0,1977.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,35.892034,7.8,1010,Released,Comedy,1,1,9.56285625,15.201805169084134,3.6079956469820686,6.918695219020472
27191,The Greatest Show on Earth,4000000,36000000,152.0,1952.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,8.988455,6.6,50,Released,Action,1,1,9.0,15.201805169084134,2.301429926045543,3.9318256327243257
1365,Monster's Ball,4000000,44909486,111.0,2001.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,14.042041,6.5,250,Released,Drama,1,1,11.2273715,15.201805169084134,2.710849014101866,5.5254529391317835
287424,Maggie,4000000,187112,95.0,2015.0,"[{""id"": 27, ""name"": ""Horror""}]",en,40.016306,5.2,593,Released,Horror,1,1,0.046778,15.201805169084134,3.713969694956788,6.386879319362645
451,Leaving Las Vegas,3600000,49800000,112.0,1995.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,22.030517,7.1,360,Released,Drama,1,1,13.833333333333334,15.096444681204078,3.1368201625602112,5.8888779583328805
241251,The Boy Next Door,4000000,52425855,91.0,2015.0,"[{""id"": 53, ""name"": ""Thriller""}]",en,24.161735,4.1,1022,Released,Thriller,1,1,13.10646375,15.201805169084134,3.2253243881192475,6.930494765951626
40494,Trapeze,4000000,14400000,105.0,1956.0,"[{""id"": 18, ""name"": ""Drama""}]",en,1.379354,6.4,22,Released,Drama,1,1,3.6,15.201805169084134,0.866829022268553,3.1354942159291497
39781,The Kids Are All Right,3500000,34705850,106.0,2010.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,15.338211,6.5,506,Released,Comedy,1,1,9.915957142857144,15.068273812173887,2.7935065975137228,6.2285110035911835
8337,They Live,4000000,13008928,94.0,1988.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,29.852608,7.1,550,Released,Action,1,1,3.252232,15.201805169084134,3.429221284865774,6.311734809152915
5925,The Great Escape,4000000,11744471,172.0,1963.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",en,35.061467,7.8,717,Released,Adventure,1,1,2.93611775,15.201805169084134,3.5852248991440128,6.576469569048224
146203,The Last Exorcism Part II,5000000,15179302,88.0,2013.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,10.605752,4.4,203,Released,Horror,1,1,3.0358604,15.424948670398354,2.4515008372823144,5.318119993844216
85350,Boyhood,4000000,44349000,164.0,2014.0,"[{""id"": 18, ""name"": ""Drama""}]",en,43.40352,7.5,1971,Released,Drama,1,1,11.08725,15.201805169084134,3.7933187455750224,7.586803535162581
512,Scoop,4000000,31584901,96.0,2006.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",en,17.229537,6.4,420,Released,Comedy,1,1,7.89622525,15.201805169084134,2.9030431906719394,6.042632833682381
13408,The Wash,7000000,10229331,93.0,2001.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",en,2.453459,5.3,26,Released,Action,1,1,1.461333,15.76142084987672,1.2393763374625186,3.295836866004329
47816,3 Strikes,6000000,9000000,82.0,2000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,1.433692,5.9,15,Released,Action,1,1,1.5,15.607270193858982,0.8894094458846009,2.772588722239781
11536,The Misfits,4000000,8200000,124.0,1961.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",en,2.930058,6.8,72,Released,Drama,1,1,2.05,15.201805169084134,1.3686541840419877,4.290459441148391
2370,Topaz,4000000,6000000,143.0,1969.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,5.975604,6.1,77,Released,Action,1,1,1.5,15.201805169084134,1.942418918940379,4.356708826689592
9809,Let's Go to Prison,4000000,4630045,84.0,2006.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,4.59841,5.5,69,Released,Comedy,1,1,1.15751125,15.201805169084134,1.722482628854327,4.248495242049359
5,Four Rooms,4000000,4300000,98.0,1995.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",en,22.87623,6.5,530,Released,Crime,1,1,1.075,15.201805169084134,3.172883403364378,6.274762021241939
11013,Secretary,4000000,9304609,104.0,2002.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,19.107285,6.7,376,Released,Comedy,1,1,2.32615225,15.201805169084134,3.001082187211258,5.932245187448011
10132,Talk Radio,4000000,3468572,110.0,1988.0,"[{""id"": 18, ""name"": ""Drama""}]",en,4.541908,6.7,46,Released,Drama,1,1,0.867143,15.201805169084134,1.7123388457977642,3.8501476017100584
8141,You Kill Me,4000000,2426851,90.0,2007.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",en,6.091951,6.2,80,Released,Comedy,1,1,0.60671275,15.201805169084134,1.9589604789946353,4.394449154672439
48572,Red State,4000000,1104682,88.0,2011.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,12.062371,5.9,316,Released,Horror,1,1,0.2761705,15.201805169084134,2.5697356540781797,5.75890177387728
14517,Mirrormask,4000000,866999,101.0,2005.0,"[{""id"": 14, ""name"": ""Fantasy""}]",en,7.758188,6.6,102,Released,Fantasy,1,1,0.21674975,15.201805169084134,2.1699890342369614,4.634728988229636
157847,Joe,4000000,2365467,118.0,2014.0,"[{""id"": 18, ""name"": ""Drama""}]",en,22.987897,6.5,338,Released,Drama,1,1,0.59136675,15.201805169084134,3.1775494114834713,5.82600010738045
25719,Shooting Fish,3000000,302204,109.0,1997.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,1.204941,7.0,23,Released,Crime,1,1,0.1007346666666666,14.914123179965662,0.7907007511712101,3.1780538303479458
48309,Prison,1300000,354704,102.0,1988.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,7.605291,6.7,27,Released,Crime,1,1,0.2728492307692308,14.077875591662238,2.15237724663964,3.332204510175204
44945,Trust,9500000,120000,104.0,2010.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,21.230737,6.6,307,Released,Crime,1,1,0.0126315789473684,16.066802461833923,3.101475880822855,5.730099782973575
111190,Adore,16000000,318982,100.0,2013.0,"[{""id"": 18, ""name"": ""Drama""}]",en,18.790221,6.1,291,Released,Drama,1,1,0.019936375,16.588099342704055,2.985187926808311,5.676753802268282
54580,Mondays in the Sun,4000000,146402,113.0,2002.0,"[{""id"": 18, ""name"": ""Drama""}]",es,3.663108,7.1,36,Released,Drama,1,1,0.0366005,15.201805169084134,1.5396821786130854,3.6109179126442243
52015,Stake Land,650000,33245,98.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,12.496261,6.2,285,Released,Drama,1,1,0.0511461538461538,13.384729180332174,2.6024126841200963,5.655991810819852
60422,Another Happy Day,4000000,355688,119.0,2011.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,3.238466,6.2,37,Released,Comedy,1,1,0.088922,15.201805169084134,1.444201411328357,3.6375861597263857
81390,A Lonely Place to Die,4000000,25345000,99.0,2011.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,8.30723,6.2,157,Released,Adventure,1,1,6.33625,15.201805169084134,2.2307915174801503,5.062595033026967
22301,Hell's Angels,3950000,8000000,127.0,1930.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",en,8.484123,6.1,19,Released,Action,1,1,2.0253164556962027,15.18922639004183,2.2496191373303627,2.995732273553991
874,A Man for All Seasons,3900000,28350000,120.0,1966.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",en,9.541688,7.5,89,Released,Drama,1,1,7.269230769230769,15.176487367510099,2.355337682092942,4.499809670330265
10774,Network,3800000,23689877,121.0,1976.0,"[{""id"": 18, ""name"": ""Drama""}]",en,17.234745,7.7,381,Released,Drama,1,1,6.234178157894737,15.150511887854474,2.9033288400663473,5.945420608606575
770,Gone with the Wind,4000000,400176459,238.0,1939.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",en,48.98255,7.7,970,Released,Drama,1,1,100.04411475,15.201805169084134,3.9116739445134727,6.878326468291325
29715,Major Dundee,3800000,14873,123.0,1965.0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 37, ""name"": ""Western""}]",en,3.490215,6.2,38,Released,War,1,1,0.003913947368421,15.150511887854474,1.5019005847948343,3.6635616461296463
25209,Annie Get Your Gun,3768785,8000000,107.0,1950.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",en,1.726175,7.3,22,Released,Action,1,1,2.122700021359669,15.142263491650816,1.0028995278389174,3.1354942159291497
37495,Four Lions,967686,4270000,101.0,2010.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,20.544999,7.0,423,Released,Comedy,1,1,4.412588380941751,13.782663966863328,3.070143724653319,6.049733455231958
34769,Defendor,3500000,44462,101.0,2009.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,8.45342,6.5,195,Released,Drama,1,1,0.0127034285714285,15.068273812173887,2.2463765807958236,5.278114659230518
35032,The Pirate,3700000,2956000,102.0,1948.0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",en,0.90522,6.6,17,Released,Music,1,1,0.798918918918919,15.123843647884687,0.6445974874750243,2.8903717578961645
8618,The History Boys,4000000,13401952,109.0,2006.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,3.771652,6.6,66,Released,Comedy,1,1,3.350488,15.201805169084134,1.5626925761783277,4.204692619390966
3116,Midnight Cowboy,3600000,44785053,113.0,1969.0,"[{""id"": 18, ""name"": ""Drama""}]",en,21.119209,7.4,299,Released,Drama,1,1,12.4402925,15.096444681204078,3.0964464165210774,5.703782474656201
9427,The Full Monty,3500000,257850122,91.0,1997.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,17.002623,6.8,363,Released,Comedy,1,1,73.67146342857143,15.068273812173887,2.890517469501935,5.8971538676367405
813,Airplane!,3500000,83453539,88.0,1980.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,46.116885,7.1,1074,Released,Comedy,1,1,23.843868285714287,15.068273812173887,3.8526314293482664,6.980075940561763
