id,title,budget,revenue,runtime,release_year,genres,original_language,popularity,vote_average,vote_count,status,primary_genre,has_budget,has_revenue,roi
342521,Keanu,15000000,20566327,94.0,2016.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",en,18.268009,6.0,421,Released,Action,1,1,1.3710884666666667
45272,Country Strong,15000000,20529194,117.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,7.809701,5.9,80,Released,Drama,1,1,1.3686129333333332
9424,Disturbing Behavior,15000000,17507368,84.0,1998.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,9.378688,5.5,104,Released,Mystery,1,1,1.1671578666666667
97367,The Place Beyond the Pines,15000000,35485608,140.0,2013.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",en,35.395129,6.8,1653,Released,Drama,1,1,2.3657072
254904,The November Man,15000000,32556119,108.0,2014.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,45.317278,6.0,639,Released,Crime,1,1,2.1704079333333333
12162,The Hurt Locker,15000000,42000000,131.0,2008.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",en,47.006162,7.2,1840,Released,Drama,1,1,2.8
11495,Firestarter,15000000,17080167,114.0,1984.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,11.379652,5.9,173,Released,Fantasy,1,1,1.1386778
64689,Killing Them Softly,15000000,37930465,97.0,2012.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",en,24.612603,5.8,742,Released,Crime,1,1,2.5286976666666665
157849,A Most Wanted Man,15000000,31554855,121.0,2014.0,"[{""id"": 53, ""name"": ""Thriller""}]",en,26.708193,6.5,541,Released,Thriller,1,1,2.103657
37003,U2 3D,15000000,22730842,85.0,2007.0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",en,0.335195,6.7,10,Released,Music,1,1,1.5153894666666667
12211,Highlander: Endgame,25000000,15843608,87.0,2000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,11.782725,4.4,104,Released,Action,1,1,0.63374432
51828,One Day,15000000,59389433,107.0,2011.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,16.629173,7.0,978,Released,Drama,1,1,3.9592955333333335
22798,Whip It,15000000,16633035,111.0,2009.0,"[{""id"": 18, ""name"": ""Drama""}]",en,20.05902,6.7,357,Released,Drama,1,1,1.108869
7501,Knockaround Guys,15000000,12000000,92.0,2001.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",en,8.113634,5.9,97,Released,Crime,1,1,0.8
97430,The Man with the Iron Fists,15000000,15608545,96.0,2012.0,"[{""id"": 28, ""name"": ""Action""}]",en,17.672021,5.2,358,Released,Action,1,1,1.0405696666666666
12257,Home Fries,15000000,10443316,93.0,1998.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,3.033471,4.8,32,Released,Drama,1,1,0.6962210666666667
14024,Raise Your Voice,15000000,14867514,103.0,2004.0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,10.9071,6.0,211,Released,Music,1,1,0.9911676
115,The Big Lebowski,15000000,46189568,117.0,1998.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,49.230089,7.8,2926,Released,Comedy,1,1,3.0793045333333335
7874,Black Snake Moan,15000000,10903846,116.0,2006.0,"[{""id"": 18, ""name"": ""Drama""}]",en,11.429607,6.6,243,Released,Drama,1,1,0.7269230666666666
4911,Dark Blue,15000000,9237470,118.0,2002.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,6.373316,6.5,85,Released,Action,1,1,0.6158313333333333
1988,A Mighty Heart,16000000,18928871,100.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,9.717392,6.7,95,Released,Drama,1,1,1.1830544375
16222,Whatever It Takes,15000000,9902115,94.0,2000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,8.074807,5.0,37,Released,Drama,1,1,0.660141
9557,Boat Trip,20000000,8586376,94.0,2002.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,7.034752,4.7,146,Released,Comedy,1,1,0.4293188
8321,In Bruges,15000000,34533783,107.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",en,25.329493,7.4,1388,Released,Comedy,1,1,2.3022522
10186,The Rocker,15000000,8762890,102.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",en,13.832376,5.6,156,Released,Comedy,1,1,0.5841926666666667
25704,Post Grad,15000000,6405245,89.0,2009.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,7.446069,5.0,100,Released,Comedy,1,1,0.42701633333333333
133694,Promised Land,15000000,8138788,106.0,2012.0,"[{""id"": 18, ""name"": ""Drama""}]",en,13.568302,6.0,243,Released,Drama,1,1,0.5425858666666666
19265,Whatever Works,15000000,35097815,92.0,2009.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,21.857387,6.8,350,Released,Comedy,1,1,2.3398543333333333
36047,The In Crowd,15000000,5217498,105.0,2000.0,"[{""id"": 53, ""name"": ""Thriller""}]",en,0.249245,4.7,15,Released,Thriller,1,1,0.3478332
8053,The Three Burials of Melquiades Estrada,15000000,12036149,121.0,2005.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 37, ""name"": ""Western""}]",en,12.163832,7.0,177,Released,Adventure,1,1,0.8024099333333333
5236,Kiss Kiss Bang Bang,15000000,15785148,103.0,2005.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",en,32.690038,7.2,886,Released,Action,1,1,1.0523432
6552,Idle Hands,25000000,4152230,92.0,1999.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",en,8.583217,6.1,182,Released,Thriller,1,1,0.1660892
1018,Mulholland Drive,15000000,20117339,147.0,2001.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",en,31.60985,7.6,1477,Released,Thriller,1,1,1.3411559333333334
42188,Never Let Me Go,15000000,9455232,104.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,30.983397,6.8,737,Released,Drama,1,1,0.6303488
6687,Transsiberian,15000000,5926410,111.0,2008.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",en,11.428903,6.5,195,Released,Thriller,1,1,0.395094
8461,Funny Games,15000000,7938872,112.0,2007.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,15.175289,6.3,545,Released,Horror,1,1,0.5292581333333334
19,Metropolis,92620000,650422,153.0,1927.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",de,32.351527,8.0,657,Released,Drama,1,1,0.007022478946231915
10045,District B13,12000000,9584131,84.0,2004.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",fr,17.493735,6.5,565,Released,Action,1,1,0.7986775833333334
400,Things to Do in Denver When You're Dead,8000000,529766,116.0,1995.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",en,6.932221,6.7,85,Released,Drama,1,1,0.06622075
253450,The Assassin,15000000,632542,105.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",zh,8.142166,6.6,157,Released,Action,1,1,0.04216946666666667
16353,Ong Bak 2,8500000,8936663,98.0,2008.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",th,9.029489,6.0,152,Released,Adventure,1,1,1.0513721176470587
23759,Centurion,12000000,6814789,97.0,2010.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",en,22.708647,5.9,386,Released,Adventure,1,1,0.5678990833333334
24206,Silent Trigger,15000000,76382,93.0,1996.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,2.609057,5.0,22,Released,Drama,1,1,0.005092133333333334
10185,The Midnight Meat Train,15000000,3533227,98.0,2008.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",en,19.913961,6.0,290,Released,Mystery,1,1,0.23554846666666668
31668,All The Queen's Men,15000000,23000,99.0,2001.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",en,1.833058,6.1,7,Released,Action,1,1,0.0015333333333333334
13501,The Good Night,15000000,20380,93.0,2007.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]",en,12.185204,5.7,41,Released,Comedy,1,1,0.0013586666666666667
172391,Khumba,20000000,27187375,85.0,2013.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",en,6.459787,5.8,72,Released,Animation,1,1,1.35936875
137,Groundhog Day,14600000,70906973,101.0,1993.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",en,52.744331,7.4,2301,Released,Romance,1,1,4.85664198630137
264999,Magic Mike XXL,14800000,122513057,115.0,2015.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",en,29.660993,6.3,706,Released,Comedy,1,1,8.277909256756757
454,Romeo + Juliet,14500000,147298761,120.0,1996.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,41.493042,6.7,1374,Released,Drama,1,1,10.15853524137931
53457,Sarah's Key,10000000,17511906,111.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",fr,10.072199,7.2,196,Released,Drama,1,1,1.7511906
33,Unforgiven,14000000,159157447,131.0,1992.0,"[{""id"": 37, ""name"": ""Western""}]",en,37.380435,7.7,1113,Released,Western,1,1,11.368389071428572
1951,Manderlay,14200000,674918,139.0,2005.0,"[{""id"": 18, ""name"": ""Drama""}]",da,7.05145,6.9,78,Released,Drama,1,1,0.04752943661971831
12405,Slumdog Millionaire,15000000,377910544,120.0,2008.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,59.258969,7.6,2827,Released,Drama,1,1,25.194036266666668
10998,Fatal Attraction,14000000,320145693,119.0,1987.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",en,16.742972,6.6,291,Released,Drama,1,1,22.8675495
114,Pretty Woman,14000000,463000000,119.0,1990.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",en,45.473484,7.0,1746,Released,Romance,1,1,33.07142857142857
2604,Born on the Fourth of July,14000000,161001698,145.0,1989.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",en,25.949277,6.7,395,Released,Drama,1,1,11.500121285714286
864,Cool Runnings,14000000,154864401,98.0,1993.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,22.409117,6.8,491,Released,Comedy,1,1,11.061742928571428
14435,My Bloody Valentine,15000000,100734718,101.0,2009.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",en,13.706357,5.3,299,Released,Mystery,1,1,6.715647866666667
1931,Stomp the Yard,13000000,75511123,114.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",en,6.92205,6.1,88,Released,Drama,1,1,5.808547923076923
691,The Spy Who Loved Me,14000000,185438673,125.0,1977.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,27.17347,6.6,507,Released,Adventure,1,1,13.2456195
9877,Urban Legend,14000000,72527595,99.0,1998.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,12.159009,5.6,290,Released,Horror,1,1,5.1805425
12227,White Fang,14000000,34793160,107.0,1991.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",en,13.13724,6.5,135,Released,Action,1,1,2.4852257142857144
71688,The Iron Lady,13000000,114956699,105.0,2011.0,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",en,23.3784,6.2,527,Released,History,1,1,8.842823
8291,Poetic Justice,14000000,27515786,109.0,1993.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,3.650857,6.9,47,Released,Drama,1,1,1.9654132857142856
13950,All About the Benjamins,14000000,25482931,95.0,2002.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",en,5.102258,5.8,48,Released,Action,1,1,1.8202093571428573
12158,Vampire in Brooklyn,14000000,19800000,100.0,1995.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]",en,6.772615,4.5,111,Released,Comedy,1,1,1.4142857142857144
11586,Exorcist II: The Heretic,14000000,30749142,118.0,1977.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",en,11.543363,4.5,133,Released,Horror,1,1,2.1963672857142855
12403,A Perfect Getaway,14000000,22852638,98.0,2009.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",en,20.792603,6.2,351,Released,Thriller,1,1,1.6323312857142858
34563,Our Family Wedding,14000000,21409028,103.0,2010.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,6.733485,5.7,39,Released,Comedy,1,1,1.5292162857142857
10368,Tea with Mussolini,12000000,21001563,117.0,1999.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",en,2.238646,5.8,32,Released,Comedy,1,1,1.75013025
14434,I Think I Love My Wife,11000000,13196245,90.0,2007.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,4.536745,5.0,55,Released,Comedy,1,1,1.1996586363636363
11470,Jason X,11000000,16951798,91.0,2001.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,11.220643,4.5,291,Released,Horror,1,1,1.5410725454545455
24940,Head Over Heels,14000000,10424470,86.0,2001.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,4.66723,5.3,73,Released,Comedy,1,1,0.744605
82679,Fun Size,14000000,11417362,87.0,2012.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,7.487843,5.5,134,Released,Comedy,1,1,0.8155258571428572
2013,The Diving Bell and the Butterfly,14000000,19777647,112.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}]",fr,13.65494,7.4,283,Released,Drama,1,1,1.4126890714285714
1440,Little Children,26000000,14821658,136.0,2006.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,11.942862,6.9,240,Released,Romance,1,1,0.5700637692307692
18041,Gossip,14000000,5108820,90.0,2000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,5.833687,5.5,68,Released,Drama,1,1,0.3649157142857143
87729,Jefferson in Paris,14000000,2474000,139.0,1995.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,0.900442,5.2,10,Released,Drama,1,1,0.1767142857142857
44754,Margaret,14000000,46495,149.0,2011.0,"[{""id"": 18, ""name"": ""Drama""}]",en,4.898424,6.1,86,Released,Drama,1,1,0.0033210714285714284
43949,Flipped,14000000,1755212,89.0,2010.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,24.210698,7.4,418,Released,Romance,1,1,0.12537228571428571
142,Brokeback Mountain,14000000,178043761,134.0,2005.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,44.135568,7.5,1480,Released,Drama,1,1,12.7174115
10712,Far from Heaven,13500000,29027914,107.0,2002.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,9.982885,6.9,144,Released,Drama,1,1,2.150215851851852
243938,Hot Tub Time Machine 2,14000000,12314651,93.0,2015.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,16.618874,5.0,354,Released,Comedy,1,1,0.8796179285714286
10876,Quills,13500000,7060876,124.0,2000.0,"[{""id"": 18, ""name"": ""Drama""}]",en,7.261196,6.8,128,Released,Drama,1,1,0.5230278518518519
86838,Seven Psychopaths,15000000,19422261,110.0,2012.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,32.306455,6.7,1206,Released,Comedy,1,1,1.2948174
613,Downfall,18339750,92180910,156.0,2004.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",de,32.445895,7.7,1037,Released,Drama,1,1,5.026290434711488
1913,The Sea Inside,12806000,38535221,125.0,2004.0,"[{""id"": 18, ""name"": ""Drama""}]",es,17.363739,7.2,219,Released,Drama,1,1,3.0091535998750585
97370,Under the Skin,13300000,5380251,108.0,2014.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",en,29.782161,6.0,1102,Released,Thriller,1,1,0.40453015037593987
801,"Good Morning, Vietnam",13000000,123922370,121.0,1987.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",en,18.362333,7.1,642,Released,Comedy,1,1,9.53249
70829,The Last Godfather,13400000,16700000,100.0,2010.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",en,0.680753,4.7,7,Released,Action,1,1,1.2462686567164178
54518,Justin Bieber: Never Say Never,13000000,98441954,105.0,2011.0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",en,6.735922,4.8,154,Released,Documentary,1,1,7.572458
44214,Black Swan,13000000,327803731,108.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,91.285683,7.3,4430,Released,Drama,1,1,25.215671615384615
240,The Godfather: Part II,13000000,47542841,200.0,1974.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",en,105.792936,8.3,3338,Released,Drama,1,1,3.6571416153846155
9816,Save the Last Dance,13000000,91038276,112.0,2001.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10402, ""name"": ""Music""}]",en,9.969624,6.3,352,Released,Drama,1,1,7.0029443076923075
10131,A Nightmare on Elm Street 4: The Dream Master,7000000,72500000,99.0,1988.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,17.113408,5.8,281,Released,Horror,1,1,10.357142857142858
339984,Miracles from Heaven,16000000,77000000,117.0,2016.0,"[{""id"": 18, ""name"": ""Drama""}]",en,10.248439,6.7,186,Released,Drama,1,1,4.8125
8859,"Dude, Where’s My Car?",13000000,73180723,83.0,2000.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,25.316146,5.2,509,Released,Comedy,1,1,5.629286384615384
11967,Young Guns,13000000,44726644,107.0,1988.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",en,9.499325,6.6,258,Released,Crime,1,1,3.440511076923077
239563,St. Vincent,13000000,54837234,102.0,2014.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,43.791745,7.1,763,Released,Comedy,1,1,4.218248769230769
222899,About Last Night,12500000,49002684,100.0,2014.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,11.828068,6.0,210,Released,Comedy,1,1,3.92021472
4951,10 Things I Hate About You,16000000,53478166,97.0,1999.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,54.550275,7.3,1701,Released,Comedy,1,1,3.342385375
332567,The Shallows,17000000,119100758,86.0,2016.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,60.829621,6.2,1567,Released,Horror,1,1,7.005926941176471
1954,The Butterfly Effect,13000000,96060858,113.0,2004.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,73.307513,7.3,2060,Released,Science Fiction,1,1,7.38929676923077
22345,Baby Geniuses,12000000,36450736,97.0,1999.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,4.580081,3.3,75,Released,Science Fiction,1,1,3.037561333333333
9448,The Big Hit,13000000,27007143,91.0,1998.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",en,6.425528,6.1,109,Released,Action,1,1,2.0774725384615387
11186,Child's Play 2,13000000,35763605,84.0,1990.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",en,16.681567,5.8,308,Released,Drama,1,1,2.7510465384615386
136835,No Good Deed,13200000,53830415,83.0,2014.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",en,24.656068,5.6,181,Released,Crime,1,1,4.078061742424242
5876,The Mist,18000000,57096190,126.0,2007.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,37.104353,6.7,1399,Released,Science Fiction,1,1,3.1720105555555556
264660,Ex Machina,15000000,36869414,108.0,2015.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,95.130041,7.6,4737,Released,Drama,1,1,2.457960933333333
492,Being John Malkovich,13000000,22863596,112.0,1999.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",en,27.546914,7.3,1101,Released,Fantasy,1,1,1.758738153846154
238603,Earth to Echo,13000000,45300000,89.0,2014.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,17.371327,5.7,290,Released,Family,1,1,3.4846153846153847
10691,Crazy/Beautiful,13000000,16929123,99.0,2001.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,6.130096,6.6,96,Released,Drama,1,1,1.3022402307692307
1251,Letters from Iwo Jima,19000000,68673228,141.0,2006.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",en,24.47248,7.2,541,Released,Action,1,1,3.6143804210526316
5172,The Astronaut Farmer,13000000,11130889,104.0,2006.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,6.764437,6.2,123,Released,Adventure,1,1,0.8562222307692308
58680,Woo,13000000,8026971,84.0,1998.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,1.750054,5.5,10,Released,Comedy,1,1,0.6174593076923077
264644,Room,6000000,35401758,117.0,2015.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,66.11334,8.1,2757,Released,Drama,1,1,5.900293
11592,Serial Mom,13000000,7820688,95.0,1994.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,6.170139,6.4,135,Released,Comedy,1,1,0.6015913846153846
16406,Dick,13000000,27500000,94.0,1999.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,4.742537,5.7,67,Released,Comedy,1,1,2.1153846153846154
3682,54,13000000,16757163,106.0,1998.0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}]",en,11.880899,5.5,135,Released,Music,1,1,1.2890125384615385
